sno,origin,dest,distcalc,origID,destID,year,dist_mi,dcost,segpax,mktpax,orig_income,dest_income,orig_pop,dest_pop,Hub,ecoPerCapita,Tourist,Industry,Label
842,ORD,TPA,1633.358,13930,15304,2006,1012,20163827.78,334633,334271,33070,29986,2720181,331642,1,46437.11,2,2,1
843,PDX,PHL,3866.85248,14057,14100,2006,2406,3254582.905,24107,28656,32022,33390,544669,1488710,1,46437.11,1,2,0
844,PDX,PHX,1626.878675,14057,14107,2006,1009,29010102.83,409202,409386,32022,30316,544669,1441241,1,46437.11,0,1,1
845,PDX,SAN,1504.252121,14057,14679,2006,933,9402132.026,141882,168037,32022,33774,544669,1257625,0,46437.11,1,2,0
846,PDX,SEA,208.3927357,14057,14747,2006,129,8996129.72,367607,362591,32022,37266,544669,580609,1,46437.11,0,2,1
847,PDX,SFO,887.3467531,14057,14771,2006,550,14024031.29,357698,346365,32022,42934,544669,768650,1,46437.11,1,2,1
848,PDX,SLC,1012.851935,14057,14869,2006,630,10861199.4,233495,234024,32022,26989,544669,182106,1,46437.11,1,1,0
849,PDX,TPA,4017.599771,14057,15304,2006,0,0,0,9318,32022,29986,544669,331642,0,46437.11,1,2,0
850,PHL,PHX,3336.557924,14100,14107,2006,2075,40539179.36,339002,331694,33390,30316,1488710,1441241,2,46437.11,1,1,1
851,PHL,SAN,3810.208203,14100,14679,2006,2369,17636041.64,137134,150254,33390,33774,1488710,1257625,1,46437.11,2,2,0
852,PHL,SEA,3822.123643,14100,14747,2006,2378,14491862.59,103194,105216,33390,37266,1488710,580609,2,46437.11,1,2,0
853,PHL,SFO,4052.301416,14100,14771,2006,2521,38500203.62,258067,265384,33390,42934,1488710,768650,2,46437.11,2,2,0
854,PHL,SLC,3096.275522,14100,14869,2006,1926,9570803.548,90173,88842,33390,26989,1488710,182106,2,46437.11,2,1,0
855,PHL,TPA,1484.440394,14100,15304,2006,920,27514256.58,426013,413875,33390,29986,1488710,331642,1,46437.11,2,2,1
856,PHX,SAN,489.1656699,14107,14679,2006,304,17818922.37,824692,740457,30316,33774,1441241,1257625,1,46437.11,1,1,1
857,PHX,SEA,1784.048569,14107,14747,2006,1107,45046532.07,587093,579683,30316,37266,1441241,580609,2,46437.11,0,1,1
858,PHX,SFO,1047.240001,14107,14771,2006,651,16302855.68,367470,361978,30316,42934,1441241,768650,2,46437.11,1,1,1
859,PHX,SLC,818.6675949,14107,14869,2006,507,22802194.79,602341,570232,30316,26989,1441241,182106,2,46437.11,1,0,1
860,PHX,TPA,2875.920624,14107,15304,2006,1788,14440259.46,142246,132997,30316,29986,1441241,331642,1,46437.11,1,1,0
861,SAN,SEA,1694.312003,14679,14747,2006,1050,20676503.69,300224,328302,33774,37266,1257625,580609,1,46437.11,1,2,1
862,SAN,SFO,719.6997934,14679,14771,2006,447,10470905.28,324805,314121,33774,42934,1257625,768650,1,46437.11,2,2,0
863,SAN,SLC,1009.466509,14679,14869,2006,626,8625018.468,183411,200022,33774,26989,1257625,182106,1,46437.11,2,1,0
864,SAN,TPA,3355.860593,14679,15304,2006,0,0,0,9658,33774,29986,1257625,331642,0,46437.11,2,2,0
865,SEA,SFO,1094.406506,14747,14771,2006,679,27739102.19,589596,550223,37266,42934,580609,768650,2,46437.11,1,2,1
866,SEA,SLC,1108.199053,14747,14869,2006,689,17181506.61,344120,338310,37266,26989,580609,182106,2,46437.11,1,1,1
867,SEA,TPA,4055.717918,14747,15304,2006,0,0,0,4062,37266,29986,580609,331642,1,46437.11,1,2,0
868,SFO,SLC,963.0095971,14771,14869,2006,599,10198936.98,198585,197258,42934,26989,768650,182106,2,46437.11,2,1,0
869,SFO,TPA,3848.119495,14771,15304,2006,0,0,0,772,42934,29986,768650,331642,1,46437.11,2,2,0
870,SLC,TPA,3037.433149,14869,15304,2006,1887,5440331.138,54668,55803,26989,29986,182106,331642,1,46437.11,2,1,0
871,ATL,BOS,1523.098219,10397,10721,2007,946,46282735.27,698681,708504,32889,40375,410086,593136,2,48061.42,1,2,1
872,ATL,BWI,928.5583199,10397,10821,2007,576,27933001.38,663028,647586,32889,36554,410086,620306,1,48061.42,0,1,1
873,ATL,CLT,364.9714406,10397,11057,2007,227,11885824.3,653378,644328,32889,32574,410086,691568,2,48061.42,0,2,1
874,ATL,DCA,881.0818307,10397,11278,2007,547,26090300.4,714853,709689,32889,46699,410086,190759,2,48061.42,1,2,1
875,ATL,DEN,1928.785519,10397,11292,2007,1199,56064159.57,730573,719730,32889,35227,410086,564395,2,48061.42,1,1,1
876,ATL,DFW,1175.854638,10397,11298,2007,732,52449080.5,1055698,1047322,32889,31545,410086,1179667,2,48061.42,0,2,1
877,ATL,DTW,959.2861163,10397,11433,2007,594,27779951.65,534255,530543,32889,30941,410086,784998,2,48061.42,0,2,1
878,ATL,EWR,1200.665347,10397,11618,2007,745,44389424.63,773960,772916,32889,36423,410086,273282,2,48061.42,1,2,1
879,ATL,FLL,937.4835362,10397,11697,2007,581,42567487.07,1076941,1070844,32889,45803,410086,171153,1,48061.42,1,1,1
880,ATL,HNL,7241.978977,10397,12173,2007,4502,31217483.77,150991,175758,32889,42856,410086,925335,1,48061.42,1,2,0
881,ATL,IAD,859.9403238,10397,12264,2007,533,20655084.88,478101,473069,32889,46699,410086,574404,2,48061.42,1,2,1
882,ATL,IAH,1108.803079,10397,12266,2007,689,21693368.97,392400,392950,32889,60503,410086,2044612,2,48061.42,0,2,1
883,ATL,JFK,1223.45747,10397,12478,2007,760,9851900.098,210079,190154,32889,38271,410086,8013775,2,48061.42,1,2,0
884,ATL,LAS,2807.995574,10397,12889,2007,1747,85282325.61,847258,838988,32889,31497,410086,578302,1,48061.42,1,2,1
885,ATL,LAX,3129.212272,10397,12892,2007,1946,103649161.7,960478,921503,32889,44830,410086,3751872,2,48061.42,1,2,1
886,ATL,LGA,1226.247266,10397,12953,2007,761,56663362.07,1121131,1120600,32889,38271,410086,8013775,2,48061.42,1,2,1
887,ATL,MCO,651.4603354,10397,13204,2007,403,36312371.52,1379462,1369985,32889,30363,410086,231266,1,48061.42,1,2,1
888,ATL,MDW,953.0461335,10397,13232,2007,590,15670349.87,338180,331121,32889,33805,410086,2703991,2,48061.42,1,2,1
889,ATL,MIA,960.1305502,10397,13303,2007,595,30976276.47,802085,795485,32889,31279,410086,386814,2,48061.42,1,2,1
890,ATL,MSP,1461.347516,10397,13487,2007,906,37398109.48,525311,527579,32889,36963,410086,377575,2,48061.42,0,1,1
891,ATL,ORD,977.7120477,10397,13930,2007,606,29466188.56,702644,700520,32889,33805,410086,2703991,2,48061.42,1,2,1
892,ATL,PDX,3493.030762,10397,14057,2007,2172,25217885.11,191330,190929,32889,32709,410086,555306,1,48061.42,0,2,0
893,ATL,PHL,1072.83258,10397,14100,2007,665,36554041.27,777268,766617,32889,34578,410086,1493309,2,48061.42,1,2,1
894,ATL,PHX,2551.912814,10397,14107,2007,1587,60199271.46,621776,614268,32889,30033,410086,1450901,2,48061.42,0,1,1
895,ATL,SAN,3041.064805,10397,14679,2007,1891,46624933.3,422216,424765,32889,34346,410086,1266198,1,48061.42,1,2,1
896,ATL,SEA,3509.128778,10397,14747,2007,2182,58031404.07,458853,457716,32889,38520,410086,586956,2,48061.42,0,2,1
897,ATL,SFO,3438.571797,10397,14771,2007,2139,72611485.06,591771,580348,32889,44684,410086,778673,2,48061.42,1,2,1
898,ATL,SLC,2556.450842,10397,14869,2007,1589,47057727.93,536034,529669,32889,28165,410086,183318,2,48061.42,1,1,1
899,ATL,TPA,655.6713188,10397,15304,2007,406,26074715.64,961769,952479,32889,30783,410086,332024,1,48061.42,1,2,1
900,BOS,BWI,594.5714358,10721,10821,2007,370,8957648.465,261922,307533,40375,36554,593136,620306,1,48061.42,1,1,0
901,BOS,CLT,1171.829303,10721,11057,2007,728,20087451.38,409489,402709,40375,32574,593136,691568,2,48061.42,1,2,1
902,BOS,DCA,642.0286267,10721,11278,2007,399,13573670.71,426985,476357,40375,46699,593136,190759,2,48061.42,2,2,1
903,BOS,DEN,2818.808381,10721,11292,2007,1754,35419072.51,326780,325120,40375,35227,593136,564395,2,48061.42,2,1,1
904,BOS,DFW,2511.943267,10721,11298,2007,1562,37130614.28,354053,350667,40375,31545,593136,1179667,2,48061.42,1,2,1
905,BOS,DTW,1016.031857,10721,11433,2007,632,11780067.14,291189,301609,40375,30941,593136,784998,2,48061.42,1,2,0
906,BOS,EWR,322.5027129,10721,11618,2007,200,4784439.48,287354,287680,40375,36423,593136,273282,2,48061.42,2,2,0
907,BOS,FLL,1996.373563,10721,11697,2007,1237,24275149.87,313241,334115,40375,45803,593136,171153,1,48061.42,2,1,1
908,BOS,HNL,8195.361588,10721,12173,2007,0,0,0,365,40375,42856,593136,925335,1,48061.42,2,2,0
909,BOS,IAD,664.2252305,10721,12264,2007,413,13275079.27,393037,386400,40375,46699,593136,574404,2,48061.42,2,2,1
910,BOS,IAH,2570.371654,10721,12266,2007,1597,25078190.72,207591,209297,40375,60503,593136,2044612,2,48061.42,1,2,0
911,BOS,JFK,300.3564699,10721,12478,2007,187,6279436.592,396191,454251,40375,38271,593136,8013775,2,48061.42,2,2,1
912,BOS,LAS,3826.889602,10721,12889,2007,2381,29819860.73,204970,206095,40375,31497,593136,578302,1,48061.42,2,2,0
913,BOS,LAX,4197.573046,10721,12892,2007,2611,57328288.88,366855,372612,40375,44830,593136,3751872,2,48061.42,2,2,1
914,BOS,LGA,296.8564705,10721,12953,2007,185,9194138.799,664182,663868,40375,38271,593136,8013775,2,48061.42,2,2,1
915,BOS,MCO,1807.819041,10721,13204,2007,1121,32214818.2,420211,431687,40375,30363,593136,231266,1,48061.42,2,2,1
916,BOS,MDW,1382.973335,10721,13232,2007,861,5142513.868,59186,59720,40375,33805,593136,2703991,2,48061.42,2,2,0
917,BOS,MIA,2030.378718,10721,13303,2007,1258,24809697.14,321657,316657,40375,31279,593136,386814,2,48061.42,2,2,0
918,BOS,MSP,1806.187513,10721,13487,2007,1124,15141295.56,223961,225579,40375,36963,593136,377575,2,48061.42,1,1,0
919,BOS,ORD,1392.669899,10721,13930,2007,867,47411154.93,824316,808932,40375,33805,593136,2703991,2,48061.42,2,2,1
920,BOS,PDX,4076.818666,10721,14057,2007,2537,4332188.61,32795,18897,40375,32709,593136,555306,1,48061.42,1,2,0
921,BOS,PHL,450.4451586,10721,14100,2007,280,10751789.7,508794,495233,40375,34578,593136,1493309,2,48061.42,2,2,1
922,BOS,PHX,3697.790874,10721,14107,2007,2300,19993881.02,142067,140495,40375,30033,593136,1450901,2,48061.42,1,1,0
923,BOS,SAN,4160.431173,10721,14679,2007,2588,13123237.65,83240,88360,40375,34346,593136,1266198,1,48061.42,2,2,0
924,BOS,SEA,4010.144694,10721,14747,2007,2496,17433579.06,125295,135624,40375,38520,593136,586956,2,48061.42,1,2,0
925,BOS,SFO,4346.039864,10721,14771,2007,2704,63924891.52,386779,395433,40375,44684,593136,778673,2,48061.42,2,2,1
926,BOS,SLC,3383.255326,10721,14869,2007,2105,13670427.05,106892,105189,40375,28165,593136,183318,2,48061.42,2,1,0
927,BOS,TPA,1910.427185,10721,15304,2007,1185,15930447.68,195392,197350,40375,30783,593136,332024,1,48061.42,2,2,0
928,BWI,CLT,581.353618,10821,11057,2007,361,11594332.23,406226,390874,36554,32574,620306,691568,1,48061.42,0,1,1
930,BWI,DEN,2396.232507,10821,11292,2007,1491,32037956.11,340544,315176,36554,35227,620306,564395,1,48061.42,1,0,0
931,BWI,DFW,1956.949178,10821,11298,2007,1217,27871546.73,359117,353712,36554,31545,620306,1179667,1,48061.42,0,1,1
932,BWI,DTW,657.4788682,10821,11433,2007,408,10179865.65,358940,341314,36554,30941,620306,784998,1,48061.42,0,1,1
933,BWI,EWR,272.1070924,10821,11618,2007,169,917727.4268,43948,42932,36554,36423,620306,273282,1,48061.42,1,1,0
934,BWI,FLL,1494.371808,10821,11697,2007,925,20630240.87,266420,257608,36554,45803,620306,171153,0,48061.42,1,0,0
936,BWI,IAD,72.97523776,10821,12264,2007,45,1096.381274,68,75,36554,46699,620306,574404,1,48061.42,1,1,0
937,BWI,IAH,1988.001568,10821,12266,2007,1235,18195766.73,182991,184201,36554,60503,620306,2044612,1,48061.42,0,1,0
938,BWI,JFK,295.6981721,10821,12478,2007,184,342854.5411,15535,26595,36554,38271,620306,8013775,1,48061.42,1,1,0
939,BWI,LAS,3384.928574,10821,12889,2007,2106,26553809.95,203991,245299,36554,31497,620306,578302,0,48061.42,1,1,0
940,BWI,LAX,3744.034165,10821,12892,2007,2329,23125759.68,161857,169577,36554,44830,620306,3751872,1,48061.42,1,1,0
941,BWI,LGA,297.7693282,10821,12953,2007,185,296731.8807,14859,11466,36554,38271,620306,8013775,1,48061.42,1,1,0
942,BWI,MCO,1270.397322,10821,13204,2007,787,32663982.9,500149,471672,36554,30363,620306,231266,0,48061.42,1,1,1
943,BWI,MDW,981.6562589,10821,13232,2007,611,11021118.62,263394,232135,36554,33805,620306,2703991,1,48061.42,1,1,0
944,BWI,MIA,1527.632109,10821,13303,2007,946,8205384.89,138033,137271,36554,31279,620306,386814,1,48061.42,1,1,0
945,BWI,MSP,1505.304213,10821,13487,2007,936,7980222.068,134602,133972,36554,36963,620306,377575,1,48061.42,0,0,0
946,BWI,ORD,999.3023117,10821,13930,2007,622,16851146.8,338988,335955,36554,33805,620306,2703991,1,48061.42,1,1,1
947,BWI,PDX,3790.127925,10821,14057,2007,0,0,0,10467,36554,32709,620306,555306,0,48061.42,0,1,0
948,BWI,PHL,145.0626098,10821,14100,2007,90,691934.4258,83882,74318,36554,34578,620306,1493309,1,48061.42,1,1,0
949,BWI,PHX,3213.306115,10821,14107,2007,1999,33208552.69,264683,243284,36554,30033,620306,1450901,1,48061.42,0,0,0
950,BWI,SAN,3689.710464,10821,14679,2007,2295,11159878.18,79002,80429,36554,34346,620306,1266198,0,48061.42,1,1,0
951,BWI,SEA,3752.534717,10821,14747,2007,2335,1758016.858,11978,31119,36554,38520,620306,586956,1,48061.42,0,1,0
952,BWI,SFO,3948.774481,10821,14771,2007,2457,6463603.656,42125,45142,36554,44684,620306,778673,1,48061.42,1,1,0
953,BWI,SLC,2996.829023,10821,14869,2007,1864,10457529.48,93583,93384,36554,28165,620306,183318,1,48061.42,1,0,0
954,BWI,TPA,1359.411632,10821,15304,2007,842,22829193.33,314807,288638,36554,30783,620306,332024,0,48061.42,1,1,0
955,CLT,DCA,533.2458821,11057,11278,2007,331,6341296.87,274200,271872,32574,46699,691568,190759,2,48061.42,1,2,0
956,CLT,DEN,2150.621432,11057,11292,2007,1338,21107377.06,248362,247906,32574,35227,691568,564395,2,48061.42,1,1,0
957,CLT,DFW,1504.89465,11057,11298,2007,936,25581678.87,383346,379384,32574,31545,691568,1179667,2,48061.42,0,2,1
958,CLT,DTW,806.6211099,11057,11433,2007,500,11682402.78,316374,315819,32574,30941,691568,784998,2,48061.42,0,2,0
959,CLT,EWR,851.2508375,11057,11618,2007,529,18295261.63,383226,380088,32574,36423,691568,273282,2,48061.42,1,2,1
960,CLT,FLL,1020.404166,11057,11697,2007,631,14455340.55,382601,379072,32574,45803,691568,171153,1,48061.42,1,1,1
962,CLT,IAD,517.9999841,11057,12264,2007,321,5610266.368,198332,195392,32574,46699,691568,574404,2,48061.42,1,2,0
963,CLT,IAH,1468.536437,11057,12266,2007,913,18712232.35,218669,218967,32574,60503,691568,2044612,2,48061.42,0,2,0
964,CLT,JFK,871.5054408,11057,12478,2007,541,7519385.247,168609,167001,32574,38271,691568,8013775,2,48061.42,1,2,0
965,CLT,LAS,3080.062096,11057,12889,2007,1916,34560644.97,293252,291820,32574,31497,691568,578302,1,48061.42,1,2,0
966,CLT,LAX,3416.293223,11057,12892,2007,2125,20933410.86,212434,210637,32574,44830,691568,3751872,2,48061.42,1,2,0
967,CLT,LGA,875.9220945,11057,12953,2007,544,17275160.03,459314,478009,32574,38271,691568,8013775,2,48061.42,1,2,1
968,CLT,MCO,756.031206,11057,13204,2007,468,15237813.76,509130,498263,32574,30363,691568,231266,1,48061.42,1,2,1
969,CLT,MDW,941.228576,11057,13232,2007,584,2608090.722,41627,32556,32574,33805,691568,2703991,2,48061.42,1,2,0
970,CLT,MIA,1050.557847,11057,13303,2007,650,16570579.83,322936,317806,32574,31279,691568,386814,2,48061.42,1,2,0
971,CLT,MSP,1497.74918,11057,13487,2007,930,13177438.79,178844,184112,32574,36963,691568,377575,2,48061.42,0,1,0
972,CLT,ORD,965.9605618,11057,13930,2007,599,23214250.68,467971,465530,32574,33805,691568,2703991,2,48061.42,1,2,1
973,CLT,PDX,3668.56739,11057,14057,2007,2282,1535441.283,11077,11302,32574,32709,691568,555306,1,48061.42,0,2,0
974,CLT,PHL,722.3291096,11057,14100,2007,448,11519516.05,378628,373955,32574,34578,691568,1493309,2,48061.42,1,2,1
975,CLT,PHX,2851.551668,11057,14107,2007,1774,25449920.84,290069,280462,32574,30033,691568,1450901,2,48061.42,0,1,0
976,CLT,SAN,3339.092146,11057,14679,2007,2077,9757362.357,89276,97029,32574,34346,691568,1266198,1,48061.42,1,2,0
977,CLT,SEA,3664.72877,11057,14747,2007,2279,7036816.577,63923,66215,32574,38520,691568,586956,2,48061.42,0,2,0
978,CLT,SFO,3691.110543,11057,14771,2007,2296,20121316.01,180145,180045,32574,44684,691568,778673,2,48061.42,1,2,0
979,CLT,SLC,2776.690739,11057,14869,2007,1727,3733251.184,40193,39028,32574,28165,691568,183318,2,48061.42,1,1,0
980,CLT,TPA,819.7155906,11057,15304,2007,508,11815556.16,388868,385832,32574,30783,691568,332024,1,48061.42,1,2,1
981,DCA,DEN,2371.840451,11278,11292,2007,1476,17380362.13,178589,181887,46699,35227,190759,564395,2,48061.42,2,1,0
982,DCA,DFW,1917.081075,11278,11298,2007,1192,31355532.38,426360,424825,46699,31545,190759,1179667,2,48061.42,1,2,1
983,DCA,DTW,651.9671362,11278,11433,2007,405,9564241.97,337808,333769,46699,30941,190759,784998,2,48061.42,1,2,1
984,DCA,EWR,319.7004081,11278,11618,2007,199,1987468.256,111720,111850,46699,36423,190759,273282,2,48061.42,2,2,0
985,DCA,FLL,1452.123666,11278,11697,2007,899,15641864.71,256434,250827,46699,45803,190759,171153,1,48061.42,2,1,0
987,DCA,IAD,38.08532763,11278,12264,2007,24,1717.664098,181,303,46699,46699,190759,574404,2,48061.42,2,2,0
988,DCA,IAH,1943.801677,11278,12266,2007,1208,20904540.7,267431,269099,46699,60503,190759,2044612,2,48061.42,1,2,0
989,DCA,JFK,342.5949155,11278,12478,2007,213,1729998.598,62937,104915,46699,38271,190759,8013775,2,48061.42,2,2,0
990,DCA,LAS,3357.346902,11278,12889,2007,2089,5406492.38,38090,37134,46699,31497,190759,578302,1,48061.42,2,2,0
991,DCA,LAX,3714.980785,11278,12892,2007,2311,5505490.39,42554,48918,46699,44830,190759,3751872,2,48061.42,2,2,0
992,DCA,LGA,345.1723179,11278,12953,2007,214,9534010.669,615693,616345,46699,38271,190759,8013775,2,48061.42,2,2,1
993,DCA,MCO,1225.500564,11278,13204,2007,759,11725902.79,210085,205011,46699,30363,190759,231266,1,48061.42,2,2,0
994,DCA,MDW,965.4688333,11278,13232,2007,601,6066073.525,158495,157646,46699,33805,190759,2703991,2,48061.42,2,2,0
995,DCA,MIA,1485.269246,11278,13303,2007,920,18791279.98,379773,378920,46699,31279,190759,386814,2,48061.42,2,2,1
996,DCA,MSP,1496.495323,11278,13487,2007,931,14514422.65,250541,246783,46699,36963,190759,377575,2,48061.42,1,1,0
997,DCA,ORD,983.9285943,11278,13930,2007,612,30620516.67,706103,697241,46699,33805,190759,2703991,2,48061.42,2,2,1
998,DCA,PDX,3777.405829,11278,14057,2007,2350,2301252.251,16991,1490,46699,32709,190759,555306,1,48061.42,1,2,0
999,DCA,PHL,191.8564097,11278,14100,2007,119,843485.7235,65022,63801,46699,34578,190759,1493309,2,48061.42,2,2,0
1000,DCA,PHX,3181.247908,11278,14107,2007,1979,17814121.85,138597,138870,46699,30033,190759,1450901,2,48061.42,1,1,0
1001,DCA,SAN,3658.860136,11278,14679,2007,2276,3570499.879,25510,5304,46699,34346,190759,1266198,1,48061.42,2,2,0
1002,DCA,SEA,3742.514176,11278,14747,2007,2329,11758698.72,93874,92178,46699,38520,190759,586956,2,48061.42,1,2,0
1003,DCA,SFO,3925.334931,11278,14771,2007,2442,5235349.842,33373,2338,46699,44684,190759,778673,2,48061.42,2,2,0
1004,DCA,SLC,2975.366466,11278,14869,2007,1851,6108586.7,54264,54108,46699,28165,190759,183318,2,48061.42,2,1,0
1005,DCA,TPA,1313.350906,11278,15304,2007,814,9399413.191,163328,162693,46699,30783,190759,332024,1,48061.42,2,2,0
1006,DEN,DFW,1033.23962,11292,11298,2007,641,37538495.16,868725,844910,35227,31545,564395,1179667,2,48061.42,1,1,1
1007,DEN,DTW,1804.32737,11292,11433,2007,1123,26856300.69,355646,354725,35227,30941,564395,784998,2,48061.42,1,1,1
1008,DEN,EWR,2579.30582,11292,11618,2007,1605,28151164.19,251921,255888,35227,36423,564395,273282,2,48061.42,2,1,0
1009,DEN,FLL,2742.099679,11292,11697,2007,1703,14404586.76,133899,137633,35227,45803,564395,171153,1,48061.42,2,0,0
1010,DEN,HNL,5413.927243,11292,12173,2007,3365,19155907.57,93935,97974,35227,42856,564395,925335,1,48061.42,2,1,0
1011,DEN,IAD,2333.889923,11292,12264,2007,1452,43774406.87,475094,461331,35227,46699,564395,574404,2,48061.42,2,1,1
1012,DEN,IAH,1389.045727,11292,12266,2007,862,32050721.07,568985,568742,35227,60503,564395,2044612,2,48061.42,1,1,1
1013,DEN,JFK,2612.713529,11292,12478,2007,1626,10100989.29,105604,105770,35227,38271,564395,8013775,2,48061.42,2,1,0
1014,DEN,LAS,1010.512261,11292,12889,2007,629,40389177.18,984643,939963,35227,31497,564395,578302,1,48061.42,2,1,1
1015,DEN,LAX,1386.624444,11292,12892,2007,862,53045529.11,887810,871724,35227,44830,564395,3751872,2,48061.42,2,1,1
1016,DEN,LGA,2602.735434,11292,12953,2007,1619,45356557.92,441686,442806,35227,38271,564395,8013775,2,48061.42,2,1,1
1017,DEN,MCO,2489.140008,11292,13204,2007,1546,40354652.2,422132,420895,35227,30363,564395,231266,1,48061.42,2,1,1
1018,DEN,MDW,1438.948516,11292,13232,2007,895,23139938.18,394931,363583,35227,33805,564395,2703991,2,48061.42,2,1,1
1019,DEN,MIA,2751.774003,11292,13303,2007,1709,13402464.58,135851,137217,35227,31279,564395,386814,2,48061.42,2,1,0
1020,DEN,MSP,1093.589053,11292,13487,2007,680,27049787.25,586045,576316,35227,36963,564395,377575,2,48061.42,1,0,1
1021,DEN,ORD,1427.488107,11292,13930,2007,888,52738193.33,911298,899667,35227,33805,564395,2703991,2,48061.42,2,1,1
1022,DEN,PDX,1593.906701,11292,14057,2007,991,31890543.2,461959,464765,35227,32709,564395,555306,1,48061.42,1,1,1
1023,DEN,PHL,2503.213388,11292,14100,2007,1557,33366099.22,331644,331679,35227,34578,564395,1493309,2,48061.42,2,1,1
1024,DEN,PHX,969.6078576,11292,14107,2007,602,42139780.4,1018773,989969,35227,30033,564395,1450901,2,48061.42,1,0,1
1025,DEN,SAN,1372.833325,11292,14679,2007,853,26945478.52,458550,462318,35227,34346,564395,1266198,1,48061.42,2,1,1
1026,DEN,SEA,1647.135619,11292,14747,2007,1024,45238289.09,669459,653946,35227,38520,564395,586956,2,48061.42,1,1,1
1027,DEN,SFO,1554.51217,11292,14771,2007,967,45767258.43,728150,709909,35227,44684,564395,778673,2,48061.42,2,1,1
1028,DEN,SLC,628.2694297,11292,14869,2007,390,20467978.87,709931,667946,35227,28165,564395,183318,2,48061.42,2,0,1
